Player,income,adj_income,season
Aaron McKie,8070874,12136501,2007
Aaron Williams,1750000,2631546,2007
Adam Morrison,3616680,5438549,2007
Adonal Foyle,8125000,12217893,2007
Adrian Griffin,1475000,2218017,2007
Al Harrington,7625000,11466023,2007
Al Jefferson,1618320,2433533,2007
Alan Anderson,102131,153578,2007
Alan Henderson,1178348,1771929,2007
Aleksandar Pavlovic,1962206,2950649,2007
Alex Acker,839209,1261952,2007
Alexander Johnson,412718,620620,2007
Allan Ray,412718,620620,2007
Allen Iverson,17184375,25840845,2007
Alonzo Mourning,6725433,10113306,2007
Alvin Williams,4587508,6898422,2007
Amare Stoudemire,12455000,18729091,2007
Amir Johnson,664209,998798,2007
Anderson Varejao,945600,1421937,2007
Andray Blatche,664209,998798,2007
Andre Barrett,744551,1119611,2007
Andre Brown,241591,363290,2007
Andre Iguodala,2201640,3310695,2007
Andre Miller,8733333,13132668,2007
Andre Owens,676800,1017731,2007
Andrea Bargnani,4501200,6768637,2007
Andreas Glyniadakis,161061,242193,2007
Andrei Kirilenko,12364000,18592250,2007
Andres Nocioni,3950000,5939775,2007
Andrew Bogut,4665960,7016394,2007
Andrew Bynum,2030280,3053014,2007
Andris Biedrins,1986960,2987872,2007
Antawn Jamison,15101625,22708929,2007
Anthony Johnson,2640000,3969875,2007
Anthony Parker,4150000,6240524,2007
Anthony Roberson,267111,401665,2007
Antoine Walker,7606820,11438685,2007
Antoine Wright,1570920,2362256,2007
Antonio Daniels,5400000,8120200,2007
Antonio McDyess,5883600,8847409,2007
Arvydas Macijauskas,500000,751870,2007
Austin Croshere,7300000,10977307,2007
Baron Davis,15070000,22661373,2007
Ben Gordon,3862080,5807567,2007
Ben Wallace,16000000,24059852,2007
Beno Udrih,967920,1455500,2007
Bernard Robinson,1000000,1503740,2007
Bo Outlaw,1178348,1771929,2007
Bob Sura,3840000,5774364,2007
Bobby Jackson,5259000,7908172,2007
Bobby Jones,412718,620620,2007
Bobby Simmons,8640000,12992320,2007
Boniface N'Dong,839209,1261952,2007
Bonzi Wells,2115000,3180411,2007
Boris Diaw,1870501,2812748,2007
Bostjan Nachbar,2500000,3759351,2007
Bracey Wright,664209,998798,2007
Brad Miller,9625000,14473504,2007
Brandon Bass,664209,998798,2007
Brandon Roy,2681880,4032852,2007
Brendan Haywood,4500000,6766833,2007
Brent Barry,5117880,7695964,2007
Brevin Knight,4400000,6616459,2007
Brian Cardinal,5400000,8120200,2007
Brian Chase,412718,620620,2007
Brian Cook,1817141,2732508,2007
Brian Grant,16786950,25243220,2007
Brian Scalabrine,2793103,4200102,2007
Brian Skinner,5400000,8120200,2007
Bruce Bowen,3750000,5639027,2007
CJ Miles,664209,998798,2007
Calvin Booth,7628858,11471824,2007
Carlos Arroyo,4100000,6165337,2007
Carlos Boozer,11260483,16932847,2007
Carlos Delfino,1037280,1559800,2007
Carmelo Anthony,4694041,7058620,2007
Caron Butler,7438000,11184823,2007
Casey Jacobsen,31250,46991,2007
Cedric Bozeman,412718,620620,2007
Cedric Simmons,1515480,2278889,2007
Channing Frye,2325000,3496197,2007
Charlie Bell,744551,1119611,2007
Charlie Villanueva,2537880,3816313,2007
Chauncey Billups,6364400,9570407,2007
Chris Bosh,4235220,6368672,2007
Chris Duhon,3024000,4547312,2007
Chris Kaman,3491768,5250713,2007
Chris McCray,161061,242193,2007
Chris Mihm,4214241,6337125,2007
Chris Paul,3380160,5082884,2007
Chris Quinn,412718,620620,2007
Chris Taft,664209,998798,2007
Chris Webber,18261024,27459845,2007
Chris Wilcox,6250000,9398379,2007
Chuck Hayes,664209,998798,2007
Chucky Atkins,3000000,4511222,2007
Clifford Robinson,1600000,2405985,2007
Corey Maggette,7000000,10526185,2007
Corliss Williamson,6500000,9774314,2007
Craig Smith,412718,620620,2007
Cuttino Mobley,8125000,12217893,2007
Dahntay Jones,1886113,2836224,2007
Dajuan Wagner,771331,1159881,2007
Dale Davis,3500000,5263092,2007
Damien Wilkins,2700000,4060100,2007
Damir Markota,412718,620620,2007
Damon Jones,3884678,5841548,2007
Damon Stoudamire,4050000,6090150,2007
Dan Dickau,2753218,4140126,2007
Dan Gadzuric,5252065,7897744,2007
Daniel Ewing,664209,998798,2007
Daniel Gibson,412718,620620,2007
Daniel Horton,75000,112780,2007
Danny Fortson,6596990,9920162,2007
Danny Granger,1417800,2132003,2007
Darius Miles,7750000,11653990,2007
Darius Songaila,3650000,5488653,2007
Darko Milicic,5218622,7847454,2007
Darrell Armstrong,1178348,1771929,2007
Darrick Martin,1178348,1771929,2007
David Harrison,960840,1444854,2007
David Lee,926040,1392524,2007
David Noel,412718,620620,2007
David Wesley,1750000,2631546,2007
David West,2051938,3085582,2007
DeSagana Diop,1998000,3004474,2007
DeShawn Stevenson,932015,1401508,2007
Dee Brown,412718,620620,2007
Delonte West,1080480,1624761,2007
DerMarr Johnson,865063,1300830,2007
Derek Anderson,11043897,16607157,2007
Derek Fisher,5883600,8847409,2007
Deron Williams,3749040,5637584,2007
Desmon Farmer,275404,414136,2007
Desmond Mason,8037037,12085620,2007
Devean George,1974259,2968773,2007
Devin Brown,1064518,1600758,2007
Devin Harris,3153120,4741475,2007
Didier Ilunga-Mbenga,1628959,2449532,2007
Dijon Thompson,89101,133984,2007
Dikembe Mutombo,2210000,3323267,2007
Dirk Nowitzki,15101625,22708929,2007
Donell Taylor,664209,998798,2007
Donyell Marshall,5633037,8470627,2007
Dorell Wright,1325160,1992697,2007
Doug Christie,158071,237697,2007
Drew Gooden,6645402,9992961,2007
Dwayne Jones,664209,998798,2007
Dwight Howard,4806720,7228060,2007
Dwyane Wade,3841443,5776534,2007
Earl Barron,744551,1119611,2007
Earl Boykins,2950000,4436035,2007
Earl Watson,5400000,8120200,2007
Eddie Griffin,2700000,4060100,2007
Eddie House,1400000,2105237,2007
Eddie Jones,15395472,23150797,2007
Eddy Curry,8171103,12287220,2007
Eduardo Najera,4571428,6874242,2007
Elton Brand,14248000,21425298,2007
Emeka Okafor,4300560,6466927,2007
Eric Piatkowski,1178348,1771929,2007
Eric Snow,6093750,9163420,2007
Eric Williams,4296000,6460070,2007
Erick Dampier,9628000,14478016,2007
Ersan Ilyasova,664209,998798,2007
Esteban Batista,664209,998798,2007
Etan Thomas,5883600,8847409,2007
Fabricio Oberto,2500000,3759351,2007
Francisco Elson,3000000,4511222,2007
Francisco Garcia,1092600,1642987,2007
Fred Jones,3100000,4661596,2007
Gary Payton,1178348,1771929,2007
Gerald Green,1347000,2025538,2007
Gerald Wallace,5525000,8308167,2007
Gilbert Arenas,11096800,16686710,2007
Gordan Giricek,4000000,6014963,2007
Grant Hill,16901500,25415474,2007
Greg Buckner,5182074,7792495,2007
Ha Seung-Jin,744551,1119611,2007
Hakim Warrick,1286280,1934231,2007
Hassan Adams,412718,620620,2007
Hidayet Turkoglu,5883600,8847409,2007
Hilton Armstrong,1767600,2658012,2007
Howard Eisley,162660,244598,2007
Iakovos Tsakalidis,2900000,4360848,2007
Ike Diogu,2137200,3213794,2007
Ime Udoka,744551,1119611,2007
Ira Newble,3196050,4806030,2007
Ivan McFarlin,412718,620620,2007
JJ Redick,1860720,2798040,2007
JR Smith,1387560,2086530,2007
Jackie Butler,2200000,3308229,2007
Jacque Vaughn,1071225,1610844,2007
Jake Voskuhl,2000000,3007481,2007
Jalen Rose,16141500,24272630,2007
Jamaal Magloire,8433334,12681548,2007
Jamaal Tinsley,5850000,8796883,2007
Jamal Crawford,7200000,10826933,2007
Jamal Sampson,771331,1159881,2007
Jameer Nelson,1272120,1912938,2007
James Augustine,412718,620620,2007
James Jones,2650000,3984913,2007
James Lang,771331,1159881,2007
James Posey,6392100,9612061,2007
James Singleton,675000,1015025,2007
James White,818153,1230289,2007
Jannero Pargo,1000000,1503740,2007
Jared Jeffries,5215000,7842008,2007
Jared Reiner,396905,596842,2007
Jarrett Jack,1137960,1711196,2007
Jarron Collins,2625698,3948369,2007
Jarvis Hayes,2564127,3855782,2007
Jason Collins,5800000,8721696,2007
Jason Hart,1922640,2891151,2007
Jason Kapono,1188000,1786444,2007
Jason Kidd,18084000,27193647,2007
Jason Maxiell,973440,1463801,2007
Jason Richardson,9999999,15037406,2007
Jason Terry,8100000,12180300,2007
Jason Williams,8250000,12405861,2007
Jeff Foster,5500000,8270574,2007
Jeff McInnis,3600000,5413466,2007
Jefferson Sobral,75000,112780,2007
Jeremy Richardson,176161,264899,2007
Jermaine O'Neal,18084000,27193647,2007
Jerome James,5400000,8120200,2007
Jerome Williams,7014400,10547839,2007
Jerry Stackhouse,9296874,13980088,2007
Jimmie Hunter,100000,150374,2007
Joe Johnson,12744189,19163956,2007
Joe Smith,6807000,10235963,2007
Joel Przybilla,5215000,7842008,2007
Joey Graham,1492440,2244242,2007
Johan Petro,1006800,1513966,2007
John Edwards,1080000,1624040,2007
John Lucas,700000,1052618,2007
John Salmons,4400000,6616459,2007
Jordan Farmar,939120,1412193,2007
Jorge Garbajosa,3750000,5639027,2007
Jose Calderon,2333334,3508729,2007
Jose Juan Barea,412718,620620,2007
Josh Boone,1053960,1584882,2007
Josh Childress,2863920,4306593,2007
Josh Howard,1667603,2507642,2007
Josh Powell,744551,1119611,2007
Josh Smith,1460640,2196423,2007
Juan Dixon,2550000,3834538,2007
Juaquin Hawkins,215928,324698,2007
Julius Hodge,1234800,1856819,2007
Jumaine Jones,998967,1502187,2007
Junior Harrington,390556,587294,2007
Justin Reed,1300000,1954862,2007
Justin Williams,261724,393565,2007
Juwan Howard,6392100,9612061,2007
Keith Bogans,2510000,3774389,2007
Keith McLeod,1350000,2030050,2007
Kelenna Azubuike,301657,453613,2007
Kelvin Cato,1071225,1610844,2007
Kendrick Perkins,1689409,2540433,2007
Kenny Thomas,7187500,10808136,2007
Kenyon Martin,12068182,18147417,2007
Kevin Burleson,70000,105261,2007
Kevin Garnett,21000000,31578555,2007
Kevin Martin,1002840,1508011,2007
Kevin Ollie,3196050,4806030,2007
Kevin Pittsnogle,50000,75187,2007
Keyon Dooling,3348000,5034524,2007
Kirk Hinrich,3192628,4800884,2007
Kirk Snyder,1537440,2311911,2007
Kobe Bryant,17718750,26644406,2007
Kris Humphries,1703520,2561652,2007
Kurt Thomas,7821482,11761481,2007
Kwame Brown,8287500,12462251,2007
Kyle Korver,4018182,6042304,2007
Kyle Lowry,1011720,1521364,2007
LaMarcus Aldridge,4027320,6056045,2007
Lamar Odom,12348596,18569087,2007
Larry Hughes,13363012,20094505,2007
Lawrence Roberts,664209,998798,2007
LeBron James,5828090,8763936,2007
Leandro Barbosa,1679733,2525882,2007
Leon Powe,432000,649616,2007
Linas Kleiza,945360,1421576,2007
Lindsey Hunter,2250000,3383416,2007
Linton Johnson,771331,1159881,2007
Loren Woods,300000,451122,2007
Lorenzen Wright,3250000,4887157,2007
Louis Williams,664209,998798,2007
Luke Jackson,2131981,3205946,2007
Luke Ridnour,2425878,3647891,2007
Luke Schenscher,55000,82705,2007
Luke Walton,1375000,2067643,2007
Luol Deng,2614440,3931439,2007
Luther Head,1048800,1577123,2007
Lynn Greer,664209,998798,2007
Maceo Baston,744551,1119611,2007
Malik Allen,1803600,2712146,2007
Malik Rose,7525397,11316246,2007
Manu Ginobili,8254375,12412440,2007
Marc Jackson,4875000,7330736,2007
Marcus Banks,3672414,5522358,2007
Marcus Camby,8800000,13232918,2007
Marcus Vinicius,412718,620620,2007
Marcus Williams,1097880,1650926,2007
Mardy Collins,899880,1353186,2007
Mario Kasun,919551,1382766,2007
Mark Blount,7288165,10959510,2007
Mark Madsen,2210000,3323267,2007
Marko Jaric,5525000,8308167,2007
Marquis Daniels,5883600,8847409,2007
Martell Webster,2780160,4180639,2007
Martynas Andriuskevicius,664209,998798,2007
Marvin Williams,4174800,6277816,2007
Matt Barnes,771331,1159881,2007
Matt Bonner,2000000,3007481,2007
Matt Carroll,1188000,1786444,2007
Matt Freije,145961,219487,2007
Matt Harpring,6500000,9774314,2007
Maurice Ager,906480,1363110,2007
Maurice Evans,1620000,2436060,2007
Maurice Taylor,8565918,12880919,2007
Maurice Williams,1920000,2887182,2007
Mehmet Okur,8250000,12405861,2007
Melvin Ely,3303813,4968078,2007
Metta World Peace,7526316,11317628,2007
Michael Doleac,2880000,4330773,2007
Michael Finley,19030999,28617688,2007
Michael Olowokandi,1103225,1658964,2007
Michael Redd,13260000,19939602,2007
Michael Ruffin,1803600,2712146,2007
Mickael Gelabale,802000,1206000,2007
Mickael Pietrus,2535260,3812373,2007
Mike Bibby,12500000,18796759,2007
Mike Dunleavy,7438016,11184847,2007
Mike Gansey,150000,225561,2007
Mike Hall,135895,204350,2007
Mike James,5215000,7842008,2007
Mike Miller,7623813,11464238,2007
Mike Sweetney,2696956,4055522,2007
Mike Wilks,798112,1200153,2007
Mikki Moore,1071225,1610844,2007
Mile Ilic,800000,1202992,2007
Monta Ellis,664209,998798,2007
Morris Peterson,4550000,6842020,2007
Nate Robinson,1185480,1782654,2007
Nazr Mohammed,5215000,7842008,2007
Ndudi Ebi,90000,135336,2007
Nenad Krstic,1080480,1624761,2007
Nen̻,8000000,12029926,2007
Nick Collison,2501070,3760960,2007
Orien Greene,664209,998798,2007
Othella Harrington,2200000,3308229,2007
PJ Brown,8560000,12872020,2007
PJ Tucker,412718,620620,2007
Pape Sow,744551,1119611,2007
Pat Burke,810000,1218030,2007
Pat Carroll,110000,165411,2007
Pat Garrity,3525000,5300686,2007
Patrick O'Bryant,2061720,3100292,2007
Pau Gasol,12364000,18592250,2007
Paul Davis,412718,620620,2007
Paul Miller,100000,150374,2007
Paul Millsap,625000,939837,2007
Paul Pierce,15101625,22708929,2007
Pavel Podkolzin,600000,902244,2007
Peter John Ramos,384776,578603,2007
Pops Mensah-Bonsu,412718,620620,2007
Predrag Stojakovic,10800000,16240400,2007
Primoz Brezec,2750000,4135287,2007
Quentin Richardson,7525500,11316401,2007
Quincy Douby,1240920,1866021,2007
Quinton Ross,771331,1159881,2007
Radoslav Nesterovic,7280000,10947232,2007
Raef LaFrentz,11532037,17341194,2007
Rafael Araujo,2395200,3601759,2007
Rafer Alston,4200000,6315711,2007
Raja Bell,4500000,6766833,2007
Rajon Rondo,1143600,1719677,2007
Randy Foye,2448240,3681518,2007
Rashad McCants,1653720,2486766,2007
Rashard Lewis,9350649,14060952,2007
Rasheed Wallace,11650000,17518579,2007
Rasual Butler,3000000,4511222,2007
Rawle Marshall,664209,998798,2007
Ray Allen,14611570,21972013,2007
Raymond Felton,3060840,4602709,2007
Reggie Evans,4000000,6014963,2007
Renaldo Balkman,1191240,1791316,2007
Renaldo Major,20133,30274,2007
Richard Hamilton,9187500,13815618,2007
Richard Jefferson,11200000,16841896,2007
Ricky Davis,6364400,9570407,2007
Robert Hite,412718,620620,2007
Robert Horry,3315000,4984900,2007
Robert Swift,1887600,2838461,2007
Robert Whaley,83026,124849,2007
Rodney Carney,1439760,2165025,2007
Roger Mason,744551,1119611,2007
Roger Powell,412718,620620,2007
Ronald Dupree,771331,1159881,2007
Ronald Murray,1750000,2631546,2007
Ronnie Brewer,1595400,2399068,2007
Ronnie Price,664209,998798,2007
Ronny Turiaf,664209,998798,2007
Royal Ivey,744551,1119611,2007
Ruben Patterson,6807000,10235963,2007
Rudy Gay,2242290,3371822,2007
Ryan Bowen,998967,1502187,2007
Ryan Gomes,664209,998798,2007
Ryan Hollins,412718,620620,2007
Saer Sene,1958640,2945286,2007
Salim Stoudamire,729000,1096227,2007
Sam Cassell,6850000,10300624,2007
Samuel Dalembert,9464307,14231864,2007
Sarunas Jasikevicius,4000000,6014963,2007
Sasha Vujacic,973920,1464523,2007
Scot Pollard,2200000,3308229,2007
Scott Padgett,1495317,2248568,2007
Sean Marks,932015,1401508,2007
Sean May,1740720,2617591,2007
Sebastian Telfair,1793160,2696447,2007
Sergey Monya,100000,150374,2007
Sergio Rodriguez,912000,1371411,2007
Shammond Williams,1750000,2631546,2007
Shandon Anderson,7244726,10894189,2007
Shane Battier,5393300,8110125,2007
Shannon Brown,971280,1460553,2007
Shaquille O'Neal,20000000,30074815,2007
Shareef Abdur-Rahim,5400000,8120200,2007
Shaun Livingston,3481920,5235905,2007
Shavlik Randolph,1000000,1503740,2007
Shawn Bradley,4800000,7217955,2007
Shawn Marion,15070000,22661373,2007
Shawne Williams,1367760,2056756,2007
Shelden Williams,2952840,4440305,2007
Smush Parker,798112,1200153,2007
Solomon Jones,675000,1015025,2007
Speedy Claxton,6854546,10307460,2007
Stanislav Medvedenko,625132,940036,2007
Stephen Graham,259204,389775,2007
Stephen Jackson,6120000,9202893,2007
Stephon Marbury,17184375,25840845,2007
Steve Blake,1330000,1999975,2007
Steve Francis,15070000,22661373,2007
Steve Nash,10500000,15789277,2007
Steve Novak,600000,902244,2007
Steven Hunter,3024000,4547312,2007
Steven Smith,161061,242193,2007
Stromile Swift,5400000,8120200,2007
TJ Ford,2929467,4405158,2007
Tarence Kinsey,412718,620620,2007
Tariq Abdul-Wahad,1968750,2960489,2007
Tayshaun Prince,7851240,11806229,2007
Thabo Sefolosha,1679280,2525201,2007
Theo Ratliff,11666666,17543641,2007
Tim Duncan,17429672,26209708,2007
Tim Thomas,5215000,7842008,2007
Tony Allen,1037280,1559800,2007
Tony Battie,5746000,8640494,2007
Tony Parker,9450000,14210350,2007
Tracy McGrady,16901500,25415474,2007
Travis Diener,664209,998798,2007
Travis Outlaw,1836426,2761508,2007
Trenton Hassell,4350000,6541272,2007
Trevor Ariza,3100000,4661596,2007
Troy Hudson,5603000,8425459,2007
Troy Murphy,8285714,12459565,2007
Tyronn Lue,3500000,5263092,2007
Tyrus Thomas,3260760,4903337,2007
Tyson Chandler,9150000,13759227,2007
Udonis Haslem,5525000,8308167,2007
Uros Slokar,412718,620620,2007
Vassilis Spanoulis,1800000,2706733,2007
Viktor Khryapa,1172400,1762985,2007
Vin Baker,5329555,8014269,2007
Vince Carter,15101625,22708929,2007
Vincent Grier,70000,105261,2007
Vitaly Potapenko,3674584,5525621,2007
Vladimir Radmanovic,5215000,7842008,2007
Von Wafer,24300,36540,2007
Wally Szczerbiak,11775000,17706547,2007
Walter Herrmann,1800000,2706733,2007
Wayne Simien,932760,1402629,2007
Will Blalock,412718,620620,2007
Will Conroy,35378,53198,2007
Willie Green,2800000,4210474,2007
Yakhouba Diawara,412718,620620,2007
Yao Ming,12455000,18729091,2007
Yaroslav Korolev,1832280,2755274,2007
Zach Randolph,12000000,18044889,2007
Zarko Cabarkapa,2157097,3243714,2007
Zaza Pachulia,4000000,6014963,2007
Zeljko Rebraca,3240000,4872120,2007
Zoran Planinic,150000,225561,2007
Zydrunas Ilgauskas,9442697,14199368,2007
